TIPO DE ELECCIÓN,ÁMBITO,REGIÓN / CONTINENTE,PROVINCIA / PAÍS,DISTRITO / CIUDAD,CENTRO POBLADO,LOCAL DE VOTACIÓN,NÚMERO DE MESA,ESTADO DEL ACTA,TIPO DE OBSERVACIÓN,ELECTORES HÁBILES,FUERZA POPULAR,JUNTOS POR EL PERÚ,VOTOS EN BLANCO,VOTOS NULOS,VOTOS IMPUGNADOS
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE PEDRO PABLO ATUSPARIA,001073,Contabilizada,,299,91,127,1,14,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE PEDRO PABLO ATUSPARIA,001075,Contabilizada,,299,90,141,2,12,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86686 SEÑOR DE LA SOLEDAD,001079,Contabilizada,,299,92,120,1,16,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86686 SEÑOR DE LA SOLEDAD,001080,Contabilizada,,299,94,116,2,21,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86686 SEÑOR DE LA SOLEDAD,001083,Contabilizada,,299,81,136,1,21,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86686 SEÑOR DE LA SOLEDAD,001084,Contabilizada,,299,112,117,2,16,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86686 SEÑOR DE LA SOLEDAD,001085,Contabilizada,,299,89,130,3,25,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86686 SEÑOR DE LA SOLEDAD,001086,Contabilizada,,299,93,126,4,12,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86686 SEÑOR DE LA SOLEDAD,001087,Contabilizada,,299,94,115,1,19,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86686 SEÑOR DE LA SOLEDAD,001089,Contabilizada,,299,107,111,0,31,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86686 SEÑOR DE LA SOLEDAD,001090,Contabilizada,,299,91,142,2,10,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86686 SEÑOR DE LA SOLEDAD,001091,Contabilizada,,299,105,117,3,14,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86686 SEÑOR DE LA SOLEDAD,001092,Contabilizada,,299,89,136,1,15,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86019 COLEGIO LA LIBERTAD,001099,Contabilizada,,299,96,127,0,14,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86019 COLEGIO LA LIBERTAD,001100,Contabilizada,,299,86,136,1,10,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86019 COLEGIO LA LIBERTAD,001101,Contabilizada,,299,96,115,2,15,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86019 COLEGIO LA LIBERTAD,001110,Contabilizada,,295,72,130,1,18,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86019 COLEGIO LA LIBERTAD,001112,Contabilizada,,295,83,148,0,14,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86019 COLEGIO LA LIBERTAD,001114,Contabilizada,,295,82,140,1,11,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86019 COLEGIO LA LIBERTAD,001115,Contabilizada,,295,91,135,2,12,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86019 COLEGIO LA LIBERTAD,001118,Contabilizada,,295,93,139,2,12,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86019 COLEGIO LA LIBERTAD,001120,Contabilizada,,295,90,123,1,15,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86019 COLEGIO LA LIBERTAD,001121,Contabilizada,,295,88,137,0,9,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86019 COLEGIO LA LIBERTAD,001122,Contabilizada,,295,98,120,2,15,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86019 COLEGIO LA LIBERTAD,001123,Contabilizada,,295,89,125,2,16,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86019 COLEGIO LA LIBERTAD,001124,Contabilizada,,295,78,130,5,8,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86019 COLEGIO LA LIBERTAD,001125,Contabilizada,,295,108,120,0,15,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86019 COLEGIO LA LIBERTAD,001126,Contabilizada,,295,86,113,1,17,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86019 COLEGIO LA LIBERTAD,001128,Contabilizada,,295,71,130,0,15,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86019 COLEGIO LA LIBERTAD,001130,Contabilizada,,295,79,136,4,20,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86019 COLEGIO LA LIBERTAD,001131,Contabilizada,,295,76,142,2,17,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86019 COLEGIO LA LIBERTAD,001132,Contabilizada,,295,76,123,2,23,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86019 COLEGIO LA LIBERTAD,001133,Contabilizada,,295,91,116,2,23,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86019 COLEGIO LA LIBERTAD,001136,Contabilizada,,295,114,116,1,13,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86019 COLEGIO LA LIBERTAD,001156,Contabilizada,,295,85,124,3,22,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86019 COLEGIO LA LIBERTAD,001157,Contabilizada,,295,88,110,2,22,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86019 COLEGIO LA LIBERTAD,001163,Contabilizada,,295,94,116,3,17,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86019 COLEGIO LA LIBERTAD,001165,Contabilizada,,295,87,116,1,12,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IE 86019 COLEGIO LA LIBERTAD,001167,Contabilizada,,294,87,121,3,16,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IEI 286 VILLON ALTO,001168,Contabilizada,,299,88,117,7,21,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IEI 286 VILLON ALTO,001169,Contabilizada,,299,92,125,3,20,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,IEI 286 VILLON ALTO,001172,Contabilizada,,299,98,128,0,16,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,ESFAP ANCASH,001176,Contabilizada,,299,90,122,6,19,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,ESFAP ANCASH,001177,Contabilizada,,299,88,138,0,14,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,ESFAP ANCASH,001179,Contabilizada,,299,89,131,4,14,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,ESFAP ANCASH,001180,Contabilizada,,299,82,138,1,16,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,ESFAP ANCASH,001183,Contabilizada,,299,82,123,2,17,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,HUARAZ,,ESFAP ANCASH,001186,Contabilizada,,299,82,132,2,18,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,IE JORGE BASADRE GROHMANN,001196,Contabilizada,,230,57,101,0,13,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,IE JORGE BASADRE GROHMANN,001199,Contabilizada,,300,91,127,1,19,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,IE JORGE BASADRE GROHMANN,001201,Contabilizada,,300,94,128,0,21,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,IE JORGE BASADRE GROHMANN,001202,Contabilizada,,300,100,138,1,10,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,IE JORGE BASADRE GROHMANN,001204,Contabilizada,,300,84,163,0,18,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,IE JORGE BASADRE GROHMANN,001205,Contabilizada,,300,93,138,2,11,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,IE JORGE BASADRE GROHMANN,001206,Contabilizada,,300,83,140,1,27,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,IE JORGE BASADRE GROHMANN,001207,Contabilizada,,300,101,127,3,10,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,IE JORGE BASADRE GROHMANN,001208,Contabilizada,,300,94,142,2,10,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,IE JORGE BASADRE GROHMANN,001209,Contabilizada,,300,88,137,1,10,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,IE JORGE BASADRE GROHMANN,001211,Contabilizada,,300,89,133,0,14,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,IE JORGE BASADRE GROHMANN,001212,Contabilizada,,300,85,138,1,23,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,IE JORGE BASADRE GROHMANN,001213,Contabilizada,,300,76,150,1,12,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,IE JORGE BASADRE GROHMANN,001214,Contabilizada,,300,97,138,4,8,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,IE JORGE BASADRE GROHMANN,001215,Contabilizada,,300,88,140,3,16,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,IE SABIO ANTONIO RAIMONDI,001223,Contabilizada,,300,75,121,2,31,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,IE SABIO ANTONIO RAIMONDI,001224,Contabilizada,,300,96,134,1,16,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,IE SABIO ANTONIO RAIMONDI,001226,Contabilizada,,300,78,136,2,14,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,IE SABIO ANTONIO RAIMONDI,001228,Contabilizada,,300,91,133,0,15,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,IE SABIO ANTONIO RAIMONDI,001229,Contabilizada,,300,83,125,0,19,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,IE GRAN UNIDAD ESCOLAR MARISCAL TORIBIO DE LUZURIAGA,001239,Contabilizada,,300,87,132,1,20,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,IE GRAN UNIDAD ESCOLAR MARISCAL TORIBIO DE LUZURIAGA,001244,Contabilizada,,300,79,145,1,13,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,IE GRAN UNIDAD ESCOLAR MARISCAL TORIBIO DE LUZURIAGA,001250,Contabilizada,,300,80,128,1,18,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO,001273,Contabilizada,,297,78,127,2,18,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO,001274,Contabilizada,,297,74,135,1,17,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO,001277,Contabilizada,,297,36,155,0,26,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO,001279,Contabilizada,,296,89,128,3,19,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO,001285,Contabilizada,,296,90,116,2,15,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,UNIVERSIDAD NACIONAL SANTIAGO ANTUNEZ DE MAYOLO,001286,Contabilizada,,296,92,116,3,11,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,IE 86040 SUIZA PERUANA,001315,Contabilizada,,271,87,121,0,10,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,IE 86040 SUIZA PERUANA,001316,Contabilizada,,300,100,135,1,15,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,IE 86040 SUIZA PERUANA,001319,Contabilizada,,300,107,137,1,7,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,IE 86040 SUIZA PERUANA,001320,Contabilizada,,300,90,152,0,8,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,IE 87003-1 JESUS NAZARENO,001321,Contabilizada,,230,57,81,1,14,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,IE 87003-1 JESUS NAZARENO,001322,Contabilizada,,300,85,135,1,18,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,IE 87003-1 JESUS NAZARENO,001324,Contabilizada,,300,101,119,1,20,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,IE 87003-1 JESUS NAZARENO,001325,Contabilizada,,300,70,140,1,16,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,IE 87003-1 JESUS NAZARENO,001326,Contabilizada,,300,69,134,3,18,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,IE SIMON ANTONIO BOLIVAR PALACIOS,001336,Contabilizada,,300,87,154,0,11,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARAZ,INDEPENDENCIA,,IE SIMON ANTONIO BOLIVAR PALACIOS,001350,Contabilizada,,300,78,144,1,17,0
PRESIDENCIAL,PERÚ,ÁNCASH,CARHUAZ,CARHUAZ,,IE 86269 MARIA AUXILIADORA,001543,Contabilizada,,296,53,154,0,25,0
PRESIDENCIAL,PERÚ,ÁNCASH,CARHUAZ,CARHUAZ,,IE 86269 MARIA AUXILIADORA,001546,Contabilizada,,296,81,134,3,12,0
PRESIDENCIAL,PERÚ,ÁNCASH,CARHUAZ,CARHUAZ,,IE 86269 MARIA AUXILIADORA,001552,Contabilizada,,296,74,142,2,16,0
PRESIDENCIAL,PERÚ,ÁNCASH,CARHUAZ,CARHUAZ,,IE 86269 MARIA AUXILIADORA,001553,Contabilizada,,296,64,146,1,16,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARI,HUARI,,IE MANUEL GONZALES PRADA,001957,Contabilizada,,230,38,71,2,5,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARI,HUARI,,IE MANUEL GONZALES PRADA,001958,Contabilizada,,300,47,126,0,17,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARI,HUARI,,IE MANUEL GONZALES PRADA,001959,Contabilizada,,300,45,109,0,15,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARI,HUARI,,IE MANUEL GONZALES PRADA,001960,Para envío al JEE,Acta impugnada,300,35,121,6,10,2
PRESIDENCIAL,PERÚ,ÁNCASH,HUARI,HUARI,,IE MANUEL GONZALES PRADA,001961,Contabilizada,,300,38,128,2,8,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARI,HUARI,,IE MANUEL GONZALES PRADA,001962,Contabilizada,,300,49,101,2,17,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARI,HUARI,,IE MANUEL GONZALES PRADA,001963,Contabilizada,,300,45,116,2,16,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARI,HUARI,,IE MANUEL GONZALES PRADA,001964,Contabilizada,,300,48,106,1,9,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARI,HUARI,,IE 86323 VIRGEN DE FATIMA,001965,Contabilizada,,248,39,99,3,13,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARI,HUARI,,IE 86323 VIRGEN DE FATIMA,001966,Contabilizada,,248,43,96,1,9,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARI,HUARI,,IE 86323 VIRGEN DE FATIMA,001967,Contabilizada,,298,42,129,4,5,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARI,HUARI,,IE 86323 VIRGEN DE FATIMA,001968,Contabilizada,,298,48,132,2,11,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARI,HUARI,,IE 86323 VIRGEN DE FATIMA,001969,Contabilizada,,297,48,130,1,6,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARI,HUARI,,IE 86323 VIRGEN DE FATIMA,001970,Contabilizada,,297,43,135,1,16,0
PRESIDENCIAL,PERÚ,ÁNCASH,HUARI,HUARI,,IE 86323 VIRGEN DE FATIMA,001971,Para envío al JEE,Acta con error aritmético,297,45,128,2,11,0
PRESIDENCIAL,PERÚ,ÁNCASH,POMABAMBA,POMABAMBA,,IE 84001 ROSENDA SANCHEZ,002339,Contabilizada,,240,28,94,1,11,0
PRESIDENCIAL,PERÚ,ÁNCASH,POMABAMBA,POMABAMBA,,IE 84001 ROSENDA SANCHEZ,002343,Contabilizada,,296,30,124,1,8,0
PRESIDENCIAL,PERÚ,ÁNCASH,POMABAMBA,POMABAMBA,,IE 84001 ROSENDA SANCHEZ,002344,Contabilizada,,296,42,114,4,17,0
PRESIDENCIAL,PERÚ,ÁNCASH,POMABAMBA,POMABAMBA,,IE 84001 ROSENDA SANCHEZ,002347,Contabilizada,,296,39,110,3,22,0
PRESIDENCIAL,PERÚ,ÁNCASH,POMABAMBA,POMABAMBA,,IE 84001 ROSENDA SANCHEZ,002349,Contabilizada,,296,35,123,0,13,0
PRESIDENCIAL,PERÚ,ÁNCASH,POMABAMBA,POMABAMBA,,IE VIRGEN DEL SOCORRO,002358,Contabilizada,,247,44,130,5,12,0
PRESIDENCIAL,PERÚ,ÁNCASH,POMABAMBA,POMABAMBA,,IE VIRGEN DEL SOCORRO,002359,Contabilizada,,300,46,166,5,8,0
PRESIDENCIAL,PERÚ,ÁNCASH,POMABAMBA,POMABAMBA,,IE VIRGEN DEL SOCORRO,002363,Contabilizada,,300,45,161,1,20,0
PRESIDENCIAL,PERÚ,ÁNCASH,POMABAMBA,POMABAMBA,,IE VIRGEN DEL SOCORRO,002364,Contabilizada,,300,39,168,0,10,0
PRESIDENCIAL,PERÚ,ÁNCASH,POMABAMBA,HUAYLLAN,,IE 84014 JULIO WILFREDO VIDAL VIDAL,002367,Contabilizada,,289,32,142,0,14,0
PRESIDENCIAL,PERÚ,ÁNCASH,POMABAMBA,HUAYLLAN,,IE 84014 JULIO WILFREDO VIDAL VIDAL,002368,Contabilizada,,300,36,161,1,9,0
PRESIDENCIAL,PERÚ,ÁNCASH,RECUAY,RECUAY,,IE 86560 JAVIER HERAUD PEREZ,002394,Contabilizada,,238,32,133,0,4,0
PRESIDENCIAL,PERÚ,ÁNCASH,RECUAY,RECUAY,,IE 86560 JAVIER HERAUD PEREZ,002395,Contabilizada,,300,53,159,0,9,0
PRESIDENCIAL,PERÚ,ÁNCASH,RECUAY,RECUAY,,IE 86560 JAVIER HERAUD PEREZ,002396,Contabilizada,,300,67,147,1,7,0
PRESIDENCIAL,PERÚ,ÁNCASH,RECUAY,RECUAY,,IE 86560 JAVIER HERAUD PEREZ,002397,Contabilizada,,300,64,132,0,21,0
PRESIDENCIAL,PERÚ,ÁNCASH,RECUAY,RECUAY,,IE 86559 LIBERTADOR SAN MARTIN,002398,Contabilizada,,255,55,107,2,10,0
PRESIDENCIAL,PERÚ,ÁNCASH,RECUAY,RECUAY,,IE 86559 LIBERTADOR SAN MARTIN,002399,Contabilizada,,280,74,118,1,17,0
PRESIDENCIAL,PERÚ,ÁNCASH,RECUAY,RECUAY,,IE 86559 LIBERTADOR SAN MARTIN,002400,Contabilizada,,280,50,150,0,13,0
PRESIDENCIAL,PERÚ,ÁNCASH,RECUAY,RECUAY,,IE 86559 LIBERTADOR SAN MARTIN,002401,Contabilizada,,280,58,121,2,15,0
PRESIDENCIAL,PERÚ,ÁNCASH,RECUAY,RECUAY,,IE 86559 LIBERTADOR SAN MARTIN,002402,Contabilizada,,280,67,129,1,18,0
PRESIDENCIAL,PERÚ,ÁNCASH,RECUAY,RECUAY,,IE 86559 LIBERTADOR SAN MARTIN,002403,Contabilizada,,280,58,131,1,15,0
PRESIDENCIAL,PERÚ,ÁNCASH,RECUAY,RECUAY,,IE 86559 LIBERTADOR SAN MARTIN,002404,Contabilizada,,280,59,127,1,11,0
PRESIDENCIAL,PERÚ,ÁNCASH,RECUAY,RECUAY,,IE 86559 LIBERTADOR SAN MARTIN,002405,Contabilizada,,280,68,116,1,12,0
PRESIDENCIAL,PERÚ,ÁNCASH,RECUAY,RECUAY,,IE 86559 LIBERTADOR SAN MARTIN,002406,Contabilizada,,280,50,136,3,8,0
PRESIDENCIAL,PERÚ,ÁNCASH,RECUAY,RECUAY,,IE 86559 LIBERTADOR SAN MARTIN,002407,Contabilizada,,280,54,128,4,10,0
PRESIDENCIAL,PERÚ,ÁNCASH,RECUAY,CATAC,,IE CESAR VALLEJO MENDOZA,002437,Contabilizada,,224,50,107,2,14,0
PRESIDENCIAL,PERÚ,ÁNCASH,RECUAY,CATAC,,IE CESAR VALLEJO MENDOZA,002438,Contabilizada,,225,42,136,1,8,0
PRESIDENCIAL,PERÚ,ÁNCASH,RECUAY,CATAC,,IE CESAR VALLEJO MENDOZA,002439,Contabilizada,,289,64,159,3,11,0
PRESIDENCIAL,PERÚ,ÁNCASH,RECUAY,CATAC,,IE CESAR VALLEJO MENDOZA,002440,Contabilizada,,289,50,170,1,4,0
PRESIDENCIAL,PERÚ,ÁNCASH,RECUAY,CATAC,,IE CESAR VALLEJO MENDOZA,002441,Contabilizada,,289,58,169,1,10,0
PRESIDENCIAL,PERÚ,ÁNCASH,RECUAY,CATAC,,IE CESAR VALLEJO MENDOZA,002442,Contabilizada,,289,70,160,1,9,0
PRESIDENCIAL,PERÚ,ÁNCASH,RECUAY,CATAC,,IE CESAR VALLEJO MENDOZA,002443,Contabilizada,,289,51,158,1,10,0
PRESIDENCIAL,PERÚ,ÁNCASH,RECUAY,CATAC,,IE CESAR VALLEJO MENDOZA,002444,Contabilizada,,289,55,152,0,13,0
PRESIDENCIAL,PERÚ,ÁNCASH,RECUAY,CATAC,,IE CESAR VALLEJO MENDOZA,002445,Contabilizada,,289,47,156,3,12,0
PRESIDENCIAL,PERÚ,ÁNCASH,RECUAY,CATAC,,IE CESAR VALLEJO MENDOZA,002446,Contabilizada,,289,42,162,1,11,0
PRESIDENCIAL,PERÚ,ÁNCASH,RECUAY,CATAC,,IE CESAR VALLEJO MENDOZA,002447,Contabilizada,,289,49,161,1,8,0
PRESIDENCIAL,PERÚ,ÁNCASH,RECUAY,CATAC,,IE CESAR VALLEJO MENDOZA,002448,Contabilizada,,289,45,175,2,9,0
PRESIDENCIAL,PERÚ,ÁNCASH,RECUAY,CATAC,,IE CESAR VALLEJO MENDOZA,002449,Contabilizada,,288,55,169,2,7,0
PRESIDENCIAL,PERÚ,ÁNCASH,SANTA,CHIMBOTE,,IE 88009 ENRIQUE MEIGGS,002543,Contabilizada,,248,82,67,1,14,0
PRESIDENCIAL,PERÚ,ÁNCASH,SANTA,CHIMBOTE,,IE 88009 ENRIQUE MEIGGS,002544,Contabilizada,,300,121,83,1,23,0
PRESIDENCIAL,PERÚ,ÁNCASH,SANTA,CHIMBOTE,,IE 88009 ENRIQUE MEIGGS,002545,Contabilizada,,300,114,98,1,15,0
PRESIDENCIAL,PERÚ,ÁNCASH,SANTA,CHIMBOTE,,IE 88009 ENRIQUE MEIGGS,002546,Contabilizada,,300,110,97,0,15,0
PRESIDENCIAL,PERÚ,ÁNCASH,SANTA,CHIMBOTE,,IE 88009 ENRIQUE MEIGGS,002547,Contabilizada,,300,137,79,1,14,0
PRESIDENCIAL,PERÚ,ÁNCASH,SANTA,CHIMBOTE,,IE 88009 ENRIQUE MEIGGS,002548,Contabilizada,,300,109,82,1,14,0
PRESIDENCIAL,PERÚ,ÁNCASH,SANTA,CHIMBOTE,,IE 316 NIÑO JESUS,002642,Contabilizada,,300,119,92,2,20,0
PRESIDENCIAL,PERÚ,ÁNCASH,SANTA,CHIMBOTE,,IE 316 NIÑO JESUS,002643,Contabilizada,,300,115,83,0,32,0
PRESIDENCIAL,PERÚ,ÁNCASH,SANTA,CHIMBOTE,,IE 316 NIÑO JESUS,002644,Contabilizada,,300,115,97,0,18,0
PRESIDENCIAL,PERÚ,ÁNCASH,SANTA,CHIMBOTE,,IE 316 NIÑO JESUS,002645,Contabilizada,,300,101,115,0,10,0
PRESIDENCIAL,PERÚ,ÁNCASH,SANTA,CHIMBOTE,,IE 89013,002771,Contabilizada,,292,108,74,0,21,0
PRESIDENCIAL,PERÚ,ÁNCASH,SANTA,CHIMBOTE,,IE 89013,002772,Contabilizada,,300,84,82,3,24,0
PRESIDENCIAL,PERÚ,ÁNCASH,SANTA,CHIMBOTE,,IE 89013,002773,Contabilizada,,300,93,92,0,20,0
PRESIDENCIAL,PERÚ,ÁNCASH,SANTA,CHIMBOTE,,IE 89013,002774,Para envío al JEE,Acta con error aritmético,300,91,101,94,14,0
PRESIDENCIAL,PERÚ,ÁNCASH,SANTA,CHIMBOTE,,CETPRO CHIMBOTE,002828,Contabilizada,,296,85,118,0,19,0
PRESIDENCIAL,PERÚ,ÁNCASH,SANTA,CHIMBOTE,,CETPRO CHIMBOTE,002829,Contabilizada,,300,101,98,0,26,0
PRESIDENCIAL,PERÚ,ÁNCASH,SANTA,CHIMBOTE,,CETPRO CHIMBOTE,002830,Contabilizada,,300,92,108,0,21,0
PRESIDENCIAL,PERÚ,ÁNCASH,SANTA,NUEVO CHIMBOTE,,IE 88298 LUIS ALBERTO SANCHEZ,003349,Contabilizada,,300,118,100,1,21,0
